customer_id,company_name,industry,company_size,city,state,region,signup_date,acquisition_channel
C2748,Core Networks,Technology,51-200,Portland,OR,West,2025-05-06,Organic Search
C2749,Solar Legal,Finance,51-200,Minneapolis,MN,Midwest,2025-11-29,Google Ads
C2750,Iron Design,Education,1-10,San Francisco,CA,West,2025-01-19,Webinar
C2751,Mosaic Biotech,Technology,11-50,Miami,FL,South,2025-06-07,Cold Outreach
C2752,Pixel Digital,E-commerce & Retail,11-50,Seattle,WA,West,2026-02-05,Webinar
C2753,Alpine Creative,Finance,51-200,Philadelphia,PA,East,2026-04-13,Webinar
C2754,Echo Insights,Technology,11-50,Portland,OR,West,2025-03-23,Organic Search
C2755,Pulse Sports,Technology,1-10,Charlotte,NC,South,2026-05-23,Referral
C2756,Mosaic Systems,Technology,1-10,Los Angeles,CA,West,2026-04-06,Organic Search
C2757,Coastal Gaming,Healthcare,11-50,Baltimore,MD,East,2026-05-23,Cold Outreach
C2758,Bold Forge,Technology,11-50,Dallas,TX,South,2026-02-26,Organic Search
C2759,Solid Farms,Education,500+,Portland,OR,West,2026-02-07,Organic Search
C2760,Pioneer Motors,Education,11-50,Kansas City,MO,Midwest,2025-12-01,Webinar
C2761,Blue Consulting,Technology,11-50,Boston,MA,East,2026-01-30,Cold Outreach
C2762,Cedar Foods,Professional Services,51-200,San Diego,CA,West,2026-05-17,Webinar
C2763,Flint Gaming,Manufacturing,51-200,Los Angeles,CA,West,2025-03-25,Google Ads
C2764,Peak Legal,Technology,11-50,Phoenix,AZ,West,2025-08-10,Google Ads
C2765,Atlas Systems,Manufacturing,1-10,Denver,CO,West,2025-02-09,Organic Search
C2766,Vivid Gaming,Marketing & Media,500+,Baltimore,MD,East,2026-06-07,Organic Search
C2767,Central Motors,E-commerce & Retail,500+,Nashville,TN,South,2025-10-07,Organic Search
C2768,Swift Print,Technology,11-50,Washington,DC,East,2026-02-14,Organic Search
C2769,Fusion Events,Education,51-200,New York,NY,East,2026-04-04,Cold Outreach
C2770,Metro Data,Professional Services,1-10,Austin,TX,South,2026-06-26,Google Ads
C2771,True Labs,Manufacturing,1-10,Portland,OR,West,2025-05-16,Referral
C2772,Mosaic Supply,Manufacturing,1-10,Miami,FL,South,2026-04-28,Cold Outreach
C2773,Central Partners,Technology,51-200,Minneapolis,MN,Midwest,2026-05-16,LinkedIn
C2774,Urban Creative,E-commerce & Retail,11-50,San Diego,CA,West,2025-02-09,Organic Search
C2775,Copper Systems,Marketing & Media,1-10,Miami,FL,South,2026-03-16,Google Ads
C2776,Quantum Trading,Technology,1-10,Columbus,OH,Midwest,2025-09-05,Google Ads
C2777,Central Talent,Technology,1-10,Boston,MA,East,2026-01-26,Referral
C2778,Core Stores,Professional Services,11-50,Kansas City,MO,Midwest,2025-11-22,Organic Search
C2779,North Logistics,E-commerce & Retail,51-200,Denver,CO,West,2025-07-05,Google Ads
C2780,Stellar Realty,Technology,51-200,Boston,MA,East,2025-04-18,Webinar
C2781,Nimbus Optics,Manufacturing,11-50,Portland,OR,West,2025-04-17,Referral
C2782,Juniper Security,Education,11-50,San Francisco,CA,West,2025-03-07,Cold Outreach
C2783,Central Solutions,Marketing & Media,51-200,Columbus,OH,Midwest,2026-01-04,Organic Search
C2784,Urban Labs,Finance,11-50,Los Angeles,CA,West,2025-09-23,Webinar
C2785,Metro Forge,E-commerce & Retail,11-50,Minneapolis,MN,Midwest,2025-06-08,Google Ads
C2786,Solid Metrics,E-commerce & Retail,201-500,Nashville,TN,South,2026-02-15,Google Ads
C2787,Legacy Energy,Finance,51-200,Chicago,IL,Midwest,2026-02-07,Cold Outreach
C2788,Bright Stores,Healthcare,11-50,Kansas City,MO,Midwest,2025-12-21,Cold Outreach
C2789,Keystone Apps,Technology,11-50,Baltimore,MD,East,2026-06-02,LinkedIn
C2790,Haven Systems,Healthcare,1-10,Chicago,IL,Midwest,2025-09-11,Google Ads
C2791,Alpine Farms,Marketing & Media,1-10,Miami,FL,South,2026-04-17,Organic Search
C2792,Alpine Optics,Marketing & Media,201-500,New York,NY,East,2025-02-13,Referral
C2793,Ember Brands,Marketing & Media,51-200,Houston,TX,South,2026-03-19,Cold Outreach
C2794,Copper Realty,E-commerce & Retail,1-10,Denver,CO,West,2026-06-06,Organic Search
C2795,Spark Optics,Finance,1-10,Los Angeles,CA,West,2026-04-14,Google Ads
C2796,Zen Energy,Finance,11-50,Phoenix,AZ,West,2026-01-24,Referral
C2797,Rapid Partners,Technology,11-50,Washington,DC,East,2026-01-11,Referral
C2798,Nova Motors,Manufacturing,51-200,Phoenix,AZ,West,2025-09-05,Organic Search
C2799,Clear Biotech,Marketing & Media,11-50,Washington,DC,East,2026-02-24,LinkedIn
C2800,Peak Forge,Finance,201-500,Miami,FL,South,2026-03-25,Webinar
C2801,Golden Solutions,Technology,51-200,Austin,TX,South,2026-06-21,Google Ads
C2802,Vertex Travel,E-commerce & Retail,201-500,Chicago,IL,Midwest,2025-11-24,LinkedIn
C2803,Fusion Optics,Finance,201-500,Columbus,OH,Midwest,2025-02-22,LinkedIn
C2804,Bright Energy,Finance,500+,Columbus,OH,Midwest,2026-01-24,LinkedIn
C2805,United Tech,Professional Services,500+,Miami,FL,South,2025-04-16,Cold Outreach
C2806,Golden Sports,E-commerce & Retail,11-50,San Diego,CA,West,2025-06-01,LinkedIn
C2807,Pixel Motors,Healthcare,1-10,Chicago,IL,Midwest,2025-08-19,LinkedIn
C2808,Clear Solutions,Finance,1-10,Portland,OR,West,2026-03-09,Google Ads
C2809,Iron Events,Manufacturing,51-200,San Diego,CA,West,2025-05-24,Referral
C2810,Drift Forge,Manufacturing,51-200,Portland,OR,West,2025-05-15,Google Ads
C2811,Legacy Legal,E-commerce & Retail,1-10,Boston,MA,East,2025-02-26,Google Ads
C2812,Golden Partners,Education,201-500,Atlanta,GA,South,2026-05-19,LinkedIn
C2813,Alpine Digital,Professional Services,201-500,San Francisco,CA,West,2026-02-16,LinkedIn
C2814,Atlas Software,Manufacturing,51-200,Dallas,TX,South,2025-02-26,Webinar
C2815,Stellar Trading,Technology,11-50,San Diego,CA,West,2025-01-15,Referral
C2816,Mosaic Metrics,Manufacturing,1-10,Portland,OR,West,2025-12-12,Cold Outreach
C2817,Crest Learning,E-commerce & Retail,11-50,Phoenix,AZ,West,2025-07-12,Organic Search
C2818,Nimbus Media,Healthcare,1-10,Portland,OR,West,2026-01-28,LinkedIn
C2819,Prime Builders,Finance,51-200,Dallas,TX,South,2025-10-24,Webinar
C2820,Spark Retail,Marketing & Media,11-50,San Diego,CA,West,2026-05-06,Organic Search
C2821,Anchor Dynamics,Education,11-50,Portland,OR,West,2025-07-16,Cold Outreach
C2822,Rapid Security,E-commerce & Retail,11-50,Seattle,WA,West,2026-02-11,LinkedIn
C2823,Coastal Data,Technology,51-200,Austin,TX,South,2025-02-19,Google Ads
C2824,Grove Digital,Healthcare,11-50,Detroit,MI,Midwest,2026-06-02,LinkedIn
C2825,Iron Commerce,Technology,500+,Nashville,TN,South,2026-06-22,Google Ads
C2826,Silver Digital,Finance,1-10,New York,NY,East,2026-03-24,Google Ads
C2827,Core Analytics,Healthcare,201-500,Columbus,OH,Midwest,2025-11-07,Google Ads
C2828,Peak Sports,E-commerce & Retail,1-10,Phoenix,AZ,West,2025-06-05,Google Ads
C2829,Pixel Supply,Technology,1-10,San Diego,CA,West,2026-04-19,Organic Search
C2830,Alpine Automation,Technology,500+,Baltimore,MD,East,2026-03-08,Cold Outreach
C2831,Blue Biotech,Marketing & Media,51-200,Denver,CO,West,2025-06-29,Organic Search
C2832,Keystone Learning,Healthcare,51-200,New York,NY,East,2025-10-25,Cold Outreach
C2833,Solid Builders,Professional Services,51-200,Boston,MA,East,2025-11-29,LinkedIn
C2834,Pulse Software,Education,11-50,Portland,OR,West,2026-04-17,Google Ads
C2835,Nimbus Solutions,E-commerce & Retail,201-500,Baltimore,MD,East,2026-02-27,Google Ads
C2836,Echo Ventures,Marketing & Media,1-10,Washington,DC,East,2026-01-01,Webinar
C2837,Golden Legal,Technology,201-500,San Francisco,CA,West,2026-01-09,LinkedIn
C2838,Blue Builders,Professional Services,500+,Columbus,OH,Midwest,2025-07-01,Webinar
C2839,Urban Design,Healthcare,201-500,Dallas,TX,South,2025-09-21,Organic Search
C2840,Prime Motors,Technology,51-200,Portland,OR,West,2025-02-15,Referral
C2841,Grove Sports,Healthcare,51-200,Denver,CO,West,2026-03-09,Referral
C2842,Crest Systems,E-commerce & Retail,51-200,Los Angeles,CA,West,2025-10-10,Webinar
C2843,Metro Group,Marketing & Media,11-50,Portland,OR,West,2025-10-20,Google Ads
C2844,Indigo Retail,Technology,201-500,Portland,OR,West,2025-06-06,Webinar
C2845,Coastal Metrics,E-commerce & Retail,51-200,San Francisco,CA,West,2025-06-16,Organic Search
C2846,Pulse Labs,Technology,11-50,Charlotte,NC,South,2026-01-20,Cold Outreach
C2847,Fusion Payments,Finance,201-500,Houston,TX,South,2025-06-08,LinkedIn
C2848,Drift Learning,Education,1-10,Miami,FL,South,2025-02-07,LinkedIn
C2849,Copper Biotech,Manufacturing,201-500,Atlanta,GA,South,2026-03-11,Organic Search
C2850,Crest Optics,Finance,201-500,Austin,TX,South,2025-09-18,Cold Outreach
C2851,Ember Travel,Technology,11-50,Houston,TX,South,2025-09-08,Google Ads
C2852,Pioneer Textiles,Finance,1-10,Minneapolis,MN,Midwest,2025-10-12,LinkedIn
C2853,Atlas Finance,Marketing & Media,51-200,Charlotte,NC,South,2026-04-17,LinkedIn
C2854,Pixel Automation,Professional Services,1-10,Houston,TX,South,2025-08-06,Referral
C2855,Echo Legal,E-commerce & Retail,500+,Miami,FL,South,2026-03-18,Organic Search
C2856,Clear Studios,Finance,1-10,New York,NY,East,2026-06-05,Referral
C2857,Silver Brands,Education,11-50,Los Angeles,CA,West,2026-01-05,LinkedIn
C2858,Metro Realty,Marketing & Media,1-10,San Diego,CA,West,2025-10-08,Referral
C2859,Juniper Biotech,Healthcare,201-500,Philadelphia,PA,East,2026-03-09,Referral
C2860,Urban Digital,Professional Services,51-200,Portland,OR,West,2025-10-01,Referral
C2861,Atlas Energy,Technology,201-500,San Francisco,CA,West,2025-10-30,Cold Outreach
C2862,Stellar Studios,Marketing & Media,500+,Denver,CO,West,2025-12-10,LinkedIn
C2863,Iron Supply,Professional Services,51-200,San Diego,CA,West,2025-08-25,Google Ads
C2864,Golden Retail,Finance,11-50,Columbus,OH,Midwest,2025-03-28,Referral
C2865,Maple Print,Marketing & Media,1-10,Baltimore,MD,East,2025-10-25,Google Ads
C2866,Delta Services,Technology,201-500,Denver,CO,West,2025-04-25,Google Ads
C2867,Core Group,Finance,11-50,Baltimore,MD,East,2025-10-04,Cold Outreach
C2868,Solar Events,Healthcare,201-500,Portland,OR,West,2025-12-12,Organic Search
C2869,Iron Studios,Finance,201-500,Charlotte,NC,South,2026-06-23,LinkedIn
C2870,Legacy Creative,Marketing & Media,51-200,Miami,FL,South,2025-01-18,Webinar
C2871,Alpine Trading,Marketing & Media,51-200,Los Angeles,CA,West,2026-01-01,Google Ads
C2872,Summit Tech,E-commerce & Retail,500+,Boston,MA,East,2025-10-18,Google Ads
C2873,True Software,Professional Services,51-200,Portland,OR,West,2025-01-25,Google Ads
C2874,Keystone Partners,E-commerce & Retail,51-200,Charlotte,NC,South,2025-06-25,Google Ads
C2875,Urban Forge,E-commerce & Retail,11-50,Chicago,IL,Midwest,2025-04-12,Referral
C2876,Beacon Travel,Education,11-50,Kansas City,MO,Midwest,2025-06-08,Referral
C2877,True Industries,Technology,11-50,Phoenix,AZ,West,2025-07-10,LinkedIn
C2878,Indigo Consulting,Marketing & Media,500+,Nashville,TN,South,2025-09-09,Google Ads
C2879,United Design,Technology,51-200,Houston,TX,South,2025-12-11,LinkedIn
C2880,Beacon Sports,Marketing & Media,201-500,Kansas City,MO,Midwest,2025-01-10,Google Ads
C2881,Indigo Realty,Manufacturing,1-10,Seattle,WA,West,2025-05-15,Referral
C2882,Metro Security,Marketing & Media,201-500,Washington,DC,East,2025-03-02,LinkedIn
C2883,Ember Optics,Professional Services,11-50,San Diego,CA,West,2025-12-09,Google Ads
C2884,Quantum Media,Technology,51-200,San Diego,CA,West,2025-08-10,Cold Outreach
C2885,Nimbus Cloud,Finance,1-10,Houston,TX,South,2025-12-05,Referral
C2886,Pulse Talent,Marketing & Media,201-500,Boston,MA,East,2025-06-27,Organic Search
C2887,Atlas Marketing,Technology,51-200,Phoenix,AZ,West,2025-01-21,LinkedIn
C2888,Legacy Systems,Finance,11-50,Houston,TX,South,2026-06-28,LinkedIn
C2889,Nova Optics,E-commerce & Retail,11-50,Washington,DC,East,2025-03-18,Google Ads
C2890,Central Legal,Finance,11-50,Detroit,MI,Midwest,2025-04-04,Google Ads
C2891,Summit Finance,Professional Services,11-50,Charlotte,NC,South,2025-04-28,Referral
C2892,Bright Robotics,Professional Services,1-10,Columbus,OH,Midwest,2026-06-14,Webinar
C2893,Rapid Robotics,Finance,11-50,Miami,FL,South,2026-01-22,LinkedIn
C2894,Delta Studios,Manufacturing,11-50,San Diego,CA,West,2026-01-12,LinkedIn
C2895,Crest Farms,Technology,11-50,Los Angeles,CA,West,2026-06-15,Referral
C2896,Solid Learning,Marketing & Media,51-200,Minneapolis,MN,Midwest,2025-03-16,Organic Search
C2897,Harbor Partners,Finance,11-50,San Diego,CA,West,2026-06-09,Google Ads
C2898,Orbit Group,Healthcare,1-10,Boston,MA,East,2025-05-18,Organic Search
C2899,Clear Farms,Healthcare,201-500,New York,NY,East,2026-01-23,Webinar
C2900,Anchor Automation,Healthcare,11-50,Denver,CO,West,2025-10-01,Cold Outreach
C2901,Urban Software,Professional Services,51-200,San Francisco,CA,West,2025-09-04,Webinar
C2902,Swift Digital,Marketing & Media,500+,Baltimore,MD,East,2026-06-26,Google Ads
C2903,Harbor Forge,Education,51-200,Baltimore,MD,East,2025-04-18,LinkedIn
C2904,Summit Works,Healthcare,51-200,Dallas,TX,South,2026-06-30,LinkedIn
C2905,Bright Tech,Finance,51-200,Phoenix,AZ,West,2025-09-19,Google Ads
C2906,Nimbus Gaming,Marketing & Media,201-500,Washington,DC,East,2026-01-21,Google Ads
C2907,True Works,Marketing & Media,201-500,Phoenix,AZ,West,2026-06-27,Cold Outreach
C2908,Grove Media,Finance,1-10,New York,NY,East,2025-02-19,Referral
C2909,Coastal Realty,Education,51-200,San Francisco,CA,West,2026-05-11,Referral
C2910,Bold Insights,Finance,201-500,Phoenix,AZ,West,2026-01-17,Google Ads
C2911,Orbit Foods,Technology,201-500,Dallas,TX,South,2026-02-07,LinkedIn
C2912,Delta Metrics,E-commerce & Retail,1-10,Portland,OR,West,2025-04-11,Google Ads
C2913,Coastal Insights,E-commerce & Retail,11-50,Charlotte,NC,South,2025-12-22,Google Ads
C2914,Flint Brands,Manufacturing,11-50,Denver,CO,West,2026-02-05,LinkedIn
C2915,Delta Farms,Healthcare,11-50,San Francisco,CA,West,2025-10-21,Organic Search
C2916,Coastal Foods,E-commerce & Retail,51-200,San Diego,CA,West,2025-04-18,Webinar
C2917,Bright Metrics,Finance,11-50,Columbus,OH,Midwest,2025-06-10,Organic Search
C2918,Ember Print,E-commerce & Retail,11-50,New York,NY,East,2026-04-02,Google Ads
C2919,Bold Solutions,Finance,11-50,Denver,CO,West,2025-01-22,Google Ads
C2920,True Builders,Technology,201-500,Philadelphia,PA,East,2026-02-24,Referral
C2921,Onyx Forge,Manufacturing,201-500,Baltimore,MD,East,2026-06-22,Google Ads
C2922,Grove Health,E-commerce & Retail,201-500,Dallas,TX,South,2025-01-14,Google Ads
C2923,Vertex Payments,Healthcare,201-500,Columbus,OH,Midwest,2025-05-21,Organic Search
C2924,Canyon Solutions,Finance,500+,New York,NY,East,2026-02-12,Google Ads
C2925,Lunar Brands,E-commerce & Retail,11-50,Boston,MA,East,2025-02-11,LinkedIn
C2926,Bright Capital,Technology,1-10,Boston,MA,East,2026-01-11,LinkedIn
C2927,Keystone Energy,Marketing & Media,201-500,Columbus,OH,Midwest,2026-02-06,Google Ads
C2928,Bold Energy,Technology,51-200,Washington,DC,East,2026-01-31,Cold Outreach
C2929,Indigo Textiles,Technology,11-50,San Francisco,CA,West,2025-09-20,Organic Search
C2930,Solar Gaming,Technology,500+,Chicago,IL,Midwest,2026-02-05,LinkedIn
C2931,Onyx Legal,E-commerce & Retail,11-50,Detroit,MI,Midwest,2026-01-27,Google Ads
C2932,Keystone Talent,Marketing & Media,201-500,Boston,MA,East,2025-06-05,LinkedIn
C2933,Solid Cloud,Education,51-200,Washington,DC,East,2026-01-19,Organic Search
C2934,Lunar Foods,Professional Services,1-10,Austin,TX,South,2026-05-06,LinkedIn
C2935,Urban Tech,Technology,201-500,Houston,TX,South,2026-01-12,Organic Search
C2936,Copper Talent,E-commerce & Retail,51-200,Baltimore,MD,East,2025-11-20,Webinar
C2937,Silver Events,Finance,51-200,Los Angeles,CA,West,2025-08-31,Google Ads
C2938,Nova Systems,Professional Services,51-200,Portland,OR,West,2025-03-31,Webinar
C2939,Summit Software,Finance,1-10,Denver,CO,West,2025-06-27,Webinar
C2940,Quantum Cloud,Finance,1-10,Denver,CO,West,2025-01-08,Organic Search
C2941,Silver Media,Marketing & Media,1-10,Austin,TX,South,2026-06-03,Organic Search
C2942,Maple Media,Professional Services,1-10,Los Angeles,CA,West,2025-06-28,Organic Search
C2943,Legacy Networks,Marketing & Media,11-50,Baltimore,MD,East,2026-04-28,Webinar
C2944,Urban Realty,Education,51-200,Austin,TX,South,2025-05-09,LinkedIn
C2945,Summit Optics,Technology,1-10,Philadelphia,PA,East,2025-07-01,LinkedIn
C2946,Beacon Creative,E-commerce & Retail,51-200,San Diego,CA,West,2025-10-21,Google Ads
C2947,Silver Payments,Finance,11-50,Columbus,OH,Midwest,2025-08-03,Cold Outreach
C2948,Ember Wellness,Technology,11-50,San Diego,CA,West,2026-04-02,Google Ads
C2949,Indigo Print,Technology,500+,Minneapolis,MN,Midwest,2026-06-29,Google Ads
C2950,Metro Software,Marketing & Media,500+,Portland,OR,West,2026-05-16,Google Ads
C2951,Haven Tech,Education,201-500,Baltimore,MD,East,2025-04-04,Organic Search
C2952,Atlas Networks,E-commerce & Retail,1-10,Houston,TX,South,2026-03-21,Cold Outreach
C2953,Juniper Software,Technology,51-200,Washington,DC,East,2025-04-12,Cold Outreach
C2954,Pulse Payments,Finance,1-10,Washington,DC,East,2026-05-17,Google Ads
C2955,Echo Apps,Technology,51-200,San Francisco,CA,West,2025-12-28,Organic Search
C2956,Pioneer Metrics,E-commerce & Retail,201-500,New York,NY,East,2025-08-08,Cold Outreach
C2957,Keystone Works,Education,11-50,Portland,OR,West,2025-04-20,LinkedIn
C2958,Zen Learning,Professional Services,500+,Atlanta,GA,South,2025-01-26,Google Ads
C2959,Onyx Partners,Professional Services,51-200,Philadelphia,PA,East,2025-06-13,Organic Search
C2960,Bold Stores,Marketing & Media,11-50,Philadelphia,PA,East,2026-05-31,LinkedIn
C2961,Mosaic Optics,Marketing & Media,1-10,San Diego,CA,West,2026-04-14,Webinar
C2962,Anchor Gaming,Professional Services,201-500,Baltimore,MD,East,2026-06-14,Referral
C2963,Canyon Gaming,Technology,11-50,Baltimore,MD,East,2025-03-28,Google Ads
C2964,Pixel Forge,Technology,1-10,San Francisco,CA,West,2026-01-20,Referral
C2965,Grove Payments,Marketing & Media,1-10,Nashville,TN,South,2025-07-27,Google Ads
C2966,Bold Works,Education,500+,San Diego,CA,West,2025-12-25,Cold Outreach
C2967,Prime Logistics,E-commerce & Retail,11-50,Phoenix,AZ,West,2025-08-23,Organic Search
C2968,Pixel Labs,Manufacturing,500+,Atlanta,GA,South,2025-07-08,Google Ads
C2969,Vertex Foods,Marketing & Media,51-200,Los Angeles,CA,West,2026-01-13,Organic Search
C2970,Beacon Legal,Marketing & Media,11-50,Los Angeles,CA,West,2025-05-27,Google Ads
C2971,Nova Tech,Finance,11-50,Atlanta,GA,South,2025-11-19,Google Ads
C2972,Apex Biotech,Education,51-200,Dallas,TX,South,2026-01-09,LinkedIn
C2973,Pioneer Builders,Technology,11-50,Portland,OR,West,2025-04-10,Referral
C2974,Rapid Trading,Manufacturing,1-10,San Francisco,CA,West,2026-06-24,Cold Outreach
C2975,Prime Data,Healthcare,11-50,Washington,DC,East,2025-11-06,Organic Search
C2976,Legacy Supply,Education,201-500,Baltimore,MD,East,2026-04-04,Google Ads
C2977,Anchor Stores,Education,51-200,Boston,MA,East,2026-01-24,LinkedIn
C2978,Central Cloud,Finance,11-50,Dallas,TX,South,2026-02-09,Organic Search
C2979,Delta Gaming,E-commerce & Retail,11-50,Miami,FL,South,2026-02-22,Google Ads
C2980,Golden Supply,Marketing & Media,11-50,Kansas City,MO,Midwest,2026-05-17,Cold Outreach
C2981,Indigo Capital,Education,201-500,New York,NY,East,2026-01-31,Webinar
C2982,Echo Forge,Education,1-10,Los Angeles,CA,West,2025-07-17,Google Ads
C2983,Ember Services,Healthcare,500+,Seattle,WA,West,2025-03-27,Cold Outreach
C2984,Harbor Works,Technology,201-500,San Diego,CA,West,2026-01-27,Referral
C2985,Golden Events,Manufacturing,11-50,Baltimore,MD,East,2025-02-06,Google Ads
C2986,Onyx Brands,Manufacturing,201-500,Chicago,IL,Midwest,2025-06-30,LinkedIn
C2987,Spark Automation,Healthcare,51-200,New York,NY,East,2025-02-21,Google Ads
C2988,Vivid Events,Manufacturing,51-200,Seattle,WA,West,2025-12-04,Google Ads
C2989,Peak Motors,Healthcare,1-10,Baltimore,MD,East,2025-05-01,Webinar
C2990,Nova Media,Finance,201-500,Kansas City,MO,Midwest,2026-01-09,LinkedIn
C2991,Golden Commerce,Finance,11-50,Denver,CO,West,2026-03-01,Google Ads
C2992,Zen Cloud,Technology,201-500,Dallas,TX,South,2026-04-11,Organic Search
C2993,Orbit Print,Healthcare,11-50,Houston,TX,South,2025-08-31,Webinar
C2994,Nimbus Payments,E-commerce & Retail,11-50,Baltimore,MD,East,2025-12-15,Organic Search
